Gene,Transcript,Motif,Cluster,Counts,p_adjusted,Phred_score
Ctnna2,ENSMUST00000075340.12,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.016100000000000003,1.79317412396815
Ctnna2,ENSMUST00000159626.8,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.016100000000000003,1.79317412396815
Ctnna2,ENSMUST00000160252.2,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.016100000000000003,1.79317412396815
Ctnna2,ENSMUST00000162273.2,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.016100000000000003,1.79317412396815
Ctnna2,ENSMUST00000162273.2,mmu-miR-3473h-5p,ER_negative,1.0,0.03300000000000001,1.4814860601221123
Ctnna2,ENSMUST00000159626.8,mmu-miR-7648-3p,nucleus_positive,1.0,0.0403,1.3946949538588904
Ctnna2,ENSMUST00000160894.8,mmu-miR-7648-3p,nucleus_positive,1.0,0.0403,1.3946949538588904
Ctnna2,ENSMUST00000161846.8,mmu-miR-7648-3p,nucleus_positive,1.0,0.0403,1.3946949538588904
Ctnna2,ENSMUST00000162273.2,mmu-miR-7648-3p,nucleus_positive,1.0,0.0403,1.3946949538588904
Ctnna2,ENSMUST00000160894.8,mmu-miR-6980-5p,nucleoplasm_positive,1.0,0.04529999999999999,1.3439017979871681
Ctnna2,ENSMUST00000161846.8,mmu-miR-6980-5p,nucleoplasm_positive,1.0,0.04529999999999999,1.3439017979871681
Ctnnd2,ENSMUST00000228753.2,mmu-miR-466n-5p,nucleus_positive,32.0,1.4047103018231012e-55,54.852413232550575
Ctnnd2,ENSMUST00000081728.7,mmu-miR-5126,nucleus_positive,10.0,5.370400650324143e-19,18.269993313232607
Ctnnd2,ENSMUST00000081728.7,mmu-miR-466f-3p,chromatin_positive,4.0,2.456983872000004e-11,10.609597694282796
Ctnnd2,ENSMUST00000081728.7,mmu-miR-466m-3p,chromatin_positive,3.0,1.3945433599999984e-08,7.855567977836813
Ctnnd2,ENSMUST00000081728.7,mmu-miR-669c-3p,chromatin_positive,4.0,3.052024416000001e-08,7.515411996375199
Ctnnd2,ENSMUST00000226119.2,mmu-miR-5126,nucleus_positive,4.0,6.703482240000004e-08,7.173699536888899
Ctnnd2,ENSMUST00000228753.2,mmu-miR-5126,nucleus_positive,3.0,1.2189465600000015e-07,6.914015333927026
Ctnnd2,ENSMUST00000081728.7,mmu-miR-762,nucleus_positive,3.0,9.073360799999993e-05,4.042231819164208
Ctnnd2,ENSMUST00000081728.7,mmu-miR-466i-3p,chromatin_positive,2.0,0.0001334340000000001,3.874733494774951
Ctnnd2,ENSMUST00000226119.2,mmu-miR-762,nucleus_positive,2.0,0.0018219600000000003,2.739461161923925
Ctnnd2,ENSMUST00000081728.7,mmu-miR-6919-3p,nucleoplasm_negative,2.0,0.002400909999999999,2.6196241195081353
Ctnnd2,ENSMUST00000081728.7,mmu-miR-467f,chromatin_positive,1.0,0.004470000000000001,2.3496924768680634
Ctnnd2,ENSMUST00000081728.7,mmu-miR-466n-5p,nucleus_positive,1.0,0.010399999999999998,1.9829666607012195
Ctnnd2,ENSMUST00000228827.2,mmu-miR-5126,nucleus_positive,1.0,0.013500000000000003,1.8696662315049937
Ctnnd2,ENSMUST00000081728.7,mmu-miR-7648-3p,nucleus_positive,1.0,0.027900000000000005,1.5543957967264022
Ctnnd2,ENSMUST00000228753.2,mmu-miR-762,nucleus_positive,1.0,0.03350000000000001,1.4749551929631546
Ctnnd2,ENSMUST00000227004.2,mmu-miR-1903,membrane_negative,1.0,0.033800000000000004,1.471083299722345
Ctnnd2,ENSMUST00000228827.2,mmu-miR-1249-5p,ribosome_negative,1.0,0.033800000000000004,1.471083299722345
Ctnnd2,ENSMUST00000227857.2,mmu-miR-5126,nucleus_positive,1.0,0.034300000000000004,1.4647058799572295
Ctnnd2,ENSMUST00000228827.2,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.037700000000000004,1.423658649794207
Ctnnd2,ENSMUST00000228282.2,mmu-miR-149-3p,nucleoplasm_negative,1.0,0.041199999999999994,1.3851027839668653
Ctnnd2,ENSMUST00000228695.2,mmu-miR-149-3p,nucleoplasm_negative,1.0,0.041199999999999994,1.3851027839668653
Ctnnd2,ENSMUST00000228753.2,mmu-miR-7648-3p,nucleus_positive,1.0,0.04370000000000001,1.3595185630295779
Ctnnd2,ENSMUST00000227029.2,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.04869999999999999,1.3124710387853655
Ctnnd2,ENSMUST00000081728.7,mmu-miR-7028-5p,nucleus_positive,1.0,0.04970000000000001,1.3036436112666676
Ctsc,ENSMUST00000131108.9,mmu-miR-669c-3p,chromatin_positive,8.0,9.860540746846715e-26,25.006099267925705
Ctsc,ENSMUST00000131108.9,mmu-miR-466f-3p,chromatin_positive,7.0,6.749657007859545e-22,21.17071829581766
Ctsc,ENSMUST00000131108.9,mmu-miR-466i-3p,chromatin_positive,6.0,3.4481058865012053e-15,14.462419406067424
Ctsc,ENSMUST00000131108.9,mmu-miR-466m-3p,chromatin_positive,6.0,1.003693362535293e-14,13.998398947847638
Ctsc,ENSMUST00000131108.9,mmu-miR-467f,chromatin_positive,3.0,1.5770159999999984e-06,5.8021639004082814
Ctsc,ENSMUST00000131108.9,mmu-miR-466n-5p,nucleus_positive,1.0,0.0321,1.493494967595128
Cwc22,ENSMUST00000144727.8,mmu-miR-466f-3p,chromatin_positive,4.0,2.325697920000003e-13,12.633446695539138
Cwc22,ENSMUST00000144727.8,mmu-miR-669c-3p,chromatin_positive,6.0,9.338456261422062e-13,12.029724910981658
Cwc22,ENSMUST00000144727.8,mmu-miR-466i-3p,chromatin_positive,4.0,3.1681171080000037e-10,9.499198773288926
Cwc22,ENSMUST00000144727.8,mmu-miR-466m-3p,chromatin_positive,3.0,4.4115849999999987e-07,6.355405348608771
Cwc22,ENSMUST00000144727.8,mmu-miR-467f,chromatin_positive,3.0,6.993314999999999e-07,6.155316909385851
Cwc22,ENSMUST00000065889.10,mmu-miR-6919-3p,nucleoplasm_negative,2.0,0.0013322499999999999,2.8754142710870503
Cwc22,ENSMUST00000111818.8,mmu-miR-6919-3p,nucleoplasm_negative,2.0,0.0013322499999999999,2.8754142710870503
Cwc22,ENSMUST00000111821.9,mmu-miR-6919-3p,nucleoplasm_negative,2.0,0.0013322499999999999,2.8754142710870503
Cwc22,ENSMUST00000111824.8,mmu-miR-6919-3p,nucleoplasm_negative,2.0,0.0013322499999999999,2.8754142710870503
Cwc22,ENSMUST00000137494.8,mmu-miR-6919-3p,nucleoplasm_negative,2.0,0.0013322499999999999,2.8754142710870503
Cwc22,ENSMUST00000111819.8,mmu-miR-467f,chromatin_positive,1.0,0.026700000000000005,1.5734887386354246
Cwc22,ENSMUST00000065889.10,mmu-miR-6981-5p,ER_negative,1.0,0.028799999999999992,1.5406075122407692
Cwc22,ENSMUST00000111818.8,mmu-miR-6981-5p,ER_negative,1.0,0.028799999999999992,1.5406075122407692
Cwc22,ENSMUST00000111819.8,mmu-miR-6981-5p,ER_negative,1.0,0.028799999999999992,1.5406075122407692
Cwc22,ENSMUST00000111821.9,mmu-miR-6981-5p,ER_negative,1.0,0.028799999999999992,1.5406075122407692
Cwc22,ENSMUST00000111824.8,mmu-miR-6981-5p,ER_negative,1.0,0.028799999999999992,1.5406075122407692
Cwc22,ENSMUST00000137494.8,mmu-miR-6981-5p,ER_negative,1.0,0.028799999999999992,1.5406075122407692
Cwc22,ENSMUST00000144727.8,mmu-miR-6981-5p,ER_negative,1.0,0.028799999999999992,1.5406075122407692
Cwc22,ENSMUST00000144727.8,mmu-miR-466n-5p,nucleus_positive,1.0,0.029999999999999995,1.5228787452803374
Cwc22,ENSMUST00000065889.10,mmu-miR-762,nucleus_positive,1.0,0.04819999999999999,1.3169529617611504
Cwc22,ENSMUST00000111818.8,mmu-miR-762,nucleus_positive,1.0,0.04819999999999999,1.3169529617611504
Cwc22,ENSMUST00000111819.8,mmu-miR-762,nucleus_positive,1.0,0.04819999999999999,1.3169529617611504
Cwc22,ENSMUST00000111821.9,mmu-miR-762,nucleus_positive,1.0,0.04819999999999999,1.3169529617611504
Cwc22,ENSMUST00000111824.8,mmu-miR-762,nucleus_positive,1.0,0.04819999999999999,1.3169529617611504
Cwc22,ENSMUST00000127351.8,mmu-miR-762,nucleus_positive,1.0,0.04819999999999999,1.3169529617611504
Cwc22,ENSMUST00000144727.8,mmu-miR-762,nucleus_positive,1.0,0.04819999999999999,1.3169529617611504
Cyba,ENSMUST00000017604.10,mmu-miR-7222-3p,chromatin_negative,1.0,0.0245,1.6108339156354674
Cyba,ENSMUST00000212600.2,mmu-miR-7222-3p,chromatin_negative,1.0,0.0245,1.6108339156354674
Cyba,ENSMUST00000212822.2,mmu-miR-7222-3p,chromatin_negative,1.0,0.0245,1.6108339156354674
Cyba,ENSMUST00000212822.2,mmu-miR-5110,ER_negative,1.0,0.029099999999999997,1.5361070110140926
Cyba,ENSMUST00000017604.10,mmu-miR-6931-5p,nucleus_positive,1.0,0.0332,1.4788619162959635
Cyba,ENSMUST00000212600.2,mmu-miR-6931-5p,nucleus_positive,1.0,0.0332,1.4788619162959635
Cyba,ENSMUST00000212822.2,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.04420000000000001,1.354577730650908
Cyfip2,ENSMUST00000093166.11,mmu-miR-6919-3p,nucleoplasm_negative,4.0,2.1315999999999988e-06,5.671294288431126
Cyfip2,ENSMUST00000142017.2,mmu-miR-6919-3p,nucleoplasm_negative,4.0,2.1315999999999988e-06,5.671294288431126
Cyfip2,ENSMUST00000165599.9,mmu-miR-762,nucleus_positive,3.0,6.498117599999994e-05,4.18721243325436
Cyfip2,ENSMUST00000165599.9,mmu-miR-5126,nucleus_positive,2.0,0.00013925600000000004,3.8561860836892103
Cyfip2,ENSMUST00000093165.12,mmu-miR-669c-3p,chromatin_positive,2.0,0.00040592000000000004,3.391559550122344
Cyfip2,ENSMUST00000093166.11,mmu-miR-669c-3p,chromatin_positive,2.0,0.00040592000000000004,3.391559550122344
Cyfip2,ENSMUST00000165599.9,mmu-miR-669c-3p,chromatin_positive,2.0,0.00040592000000000004,3.391559550122344
Cyfip2,ENSMUST00000093165.12,mmu-miR-5110,ER_negative,2.0,0.0014808099999999997,2.829500661428197
Cyfip2,ENSMUST00000093166.11,mmu-miR-5110,ER_negative,2.0,0.0014808099999999997,2.829500661428197
Cyfip2,ENSMUST00000142017.2,mmu-miR-5110,ER_negative,2.0,0.0014808099999999997,2.829500661428197
Cyfip2,ENSMUST00000165599.9,mmu-miR-5110,ER_negative,2.0,0.0014808099999999997,2.829500661428197
Cyfip2,ENSMUST00000093166.11,mmu-miR-8103,nucleoplasm_negative,1.0,0.030400000000000007,1.5171264163912461
Cyfip2,ENSMUST00000165599.9,mmu-miR-7648-3p,nucleus_positive,1.0,0.0403,1.3946949538588904
Cyfip2,ENSMUST00000129474.2,mmu-miR-1906,ER_negative,1.0,0.0463,1.3344190089820467
Cyfip2,ENSMUST00000165599.9,mmu-miR-1906,ER_negative,1.0,0.0463,1.3344190089820467
Cyfip2,ENSMUST00000093165.12,mmu-miR-762,nucleus_positive,1.0,0.0481,1.317854923626168
Cyfip2,ENSMUST00000093166.11,mmu-miR-762,nucleus_positive,1.0,0.0481,1.317854923626168
Cyfip2,ENSMUST00000142017.2,mmu-miR-762,nucleus_positive,1.0,0.0481,1.317854923626168
Cyth3,ENSMUST00000116456.10,mmu-miR-669c-3p,chromatin_positive,5.0,7.547038788959976e-16,15.122223417891469
Cyth3,ENSMUST00000116456.10,mmu-miR-466f-3p,chromatin_positive,6.0,2.5804596294359978e-15,14.588302930955711
Cyth3,ENSMUST00000116456.10,mmu-miR-466m-3p,chromatin_positive,4.0,4.687216432000007e-10,9.329084992489355
Cyth3,ENSMUST00000116456.10,mmu-miR-466i-3p,chromatin_positive,4.0,6.227436299999991e-10,9.205690706135893
Cyth3,ENSMUST00000116456.10,mmu-miR-5126,nucleus_positive,2.0,0.00018007499999999986,3.7445465765512727
Cyth3,ENSMUST00000198355.2,mmu-miR-5126,nucleus_positive,2.0,0.00018007499999999986,3.7445465765512727
Cyth3,ENSMUST00000198355.2,mmu-miR-466n-5p,nucleus_positive,2.0,0.00045299999999999995,3.3439017979871677
Cyth3,ENSMUST00000116456.10,mmu-miR-6931-5p,nucleus_positive,1.0,0.007089999999999998,2.1493537648169334
Cyth3,ENSMUST00000116456.10,mmu-miR-467f,chromatin_positive,1.0,0.014400000000000001,1.8416375079047502
Cyth3,ENSMUST00000198355.2,mmu-miR-7222-3p,chromatin_negative,1.0,0.0245,1.6108339156354674
Cyth3,ENSMUST00000116456.10,mmu-miR-762,nucleus_positive,1.0,0.0481,1.317854923626168
Daam1,ENSMUST00000085299.4,mmu-miR-466f-3p,chromatin_positive,8.0,1.2889086653485372e-17,16.88977785653373
Daam1,ENSMUST00000085299.4,mmu-miR-466i-3p,chromatin_positive,6.0,1.6391317588307932e-14,13.785386134999822
Daam1,ENSMUST00000085299.4,mmu-miR-669c-3p,chromatin_positive,5.0,4.306862270400005e-10,9.365839016364095
Daam1,ENSMUST00000085299.4,mmu-miR-467f,chromatin_positive,5.0,1.841991935615994e-09,8.734712275510038
Daam1,ENSMUST00000085299.4,mmu-miR-466m-3p,chromatin_positive,3.0,3.301626000000006e-08,7.481272124088214
Daam1,ENSMUST00000085299.4,mmu-miR-466n-5p,nucleus_positive,3.0,7.5616319999999905e-06,5.121384462157065
Daam1,ENSMUST00000221317.2,mmu-miR-466n-5p,nucleus_positive,3.0,7.5616319999999905e-06,5.121384462157065
Daam1,ENSMUST00000223272.2,mmu-miR-466n-5p,nucleus_positive,3.0,7.5616319999999905e-06,5.121384462157065
Daam1,ENSMUST00000221317.2,mmu-miR-6919-3p,nucleoplasm_negative,3.0,6.298075000000002e-05,4.200792171916019
Daam1,ENSMUST00000221971.2,mmu-miR-6919-3p,nucleoplasm_negative,3.0,6.298075000000002e-05,4.200792171916019
Daam1,ENSMUST00000222327.2,mmu-miR-6919-3p,nucleoplasm_negative,3.0,6.298075000000002e-05,4.200792171916019
Daam1,ENSMUST00000223272.2,mmu-miR-6919-3p,nucleoplasm_negative,3.0,6.298075000000002e-05,4.200792171916019
Daam1,ENSMUST00000085299.4,mmu-miR-6931-5p,nucleus_positive,2.0,0.0011122000000000005,2.953817109259118
Daam1,ENSMUST00000221317.2,mmu-miR-6931-5p,nucleus_positive,2.0,0.0011122000000000005,2.953817109259118
Daam1,ENSMUST00000223272.2,mmu-miR-6931-5p,nucleus_positive,2.0,0.0011122000000000005,2.953817109259118
Daam1,ENSMUST00000221317.2,mmu-miR-149-3p,nucleoplasm_negative,1.0,0.019799999999999998,1.7033348097384688
Daam1,ENSMUST00000221971.2,mmu-miR-149-3p,nucleoplasm_negative,1.0,0.019799999999999998,1.7033348097384688
Daam1,ENSMUST00000222327.2,mmu-miR-149-3p,nucleoplasm_negative,1.0,0.019799999999999998,1.7033348097384688
Daam1,ENSMUST00000223272.2,mmu-miR-149-3p,nucleoplasm_negative,1.0,0.019799999999999998,1.7033348097384688
Daam1,ENSMUST00000221317.2,mmu-miR-1893,ribosome_negative,1.0,0.032299999999999995,1.490797477668897
Daam1,ENSMUST00000222327.2,mmu-miR-6931-5p,nucleus_positive,1.0,0.0332,1.4788619162959635
Daam1,ENSMUST00000085299.4,mmu-miR-328-5p,nucleoplasm_positive,1.0,0.0358,1.4461169733561254
Daam1,ENSMUST00000085299.4,mmu-miR-7669-3p,extracellular_positive,1.0,0.037000000000000005,1.4317982759330048
Daam1,ENSMUST00000221317.2,mmu-miR-7669-3p,extracellular_positive,1.0,0.037000000000000005,1.4317982759330048
Daam1,ENSMUST00000223272.2,mmu-miR-7669-3p,extracellular_positive,1.0,0.037000000000000005,1.4317982759330048
Daam1,ENSMUST00000085299.4,mmu-miR-5110,ER_negative,1.0,0.0397,1.4012094932368848
Daam1,ENSMUST00000221317.2,mmu-miR-5110,ER_negative,1.0,0.0397,1.4012094932368848
Daam1,ENSMUST00000223272.2,mmu-miR-5110,ER_negative,1.0,0.0397,1.4012094932368848
Daam1,ENSMUST00000221317.2,mmu-miR-7016-5p,nucleoplasm_negative,1.0,0.0445,1.3516399890190682
Daam1,ENSMUST00000221971.2,mmu-miR-7016-5p,nucleoplasm_negative,1.0,0.0445,1.3516399890190682
Daam1,ENSMUST00000222327.2,mmu-miR-7016-5p,nucleoplasm_negative,1.0,0.0445,1.3516399890190682
Daam1,ENSMUST00000223272.2,mmu-miR-7016-5p,nucleoplasm_negative,1.0,0.0445,1.3516399890190682
Daam1,ENSMUST00000221317.2,mmu-miR-5130,ribosome_negative,1.0,0.046400000000000004,1.333482019445119
Daam1,ENSMUST00000221971.2,mmu-miR-5130,ribosome_negative,1.0,0.046400000000000004,1.333482019445119
Daam1,ENSMUST00000222327.2,mmu-miR-5130,ribosome_negative,1.0,0.046400000000000004,1.333482019445119
Daam1,ENSMUST00000222327.2,mmu-miR-762,nucleus_positive,1.0,0.0481,1.317854923626168
Dbi,ENSMUST00000135937.2,mmu-miR-8103,nucleoplasm_negative,1.0,0.03189999999999999,1.4962093169428188
Dbi,ENSMUST00000135937.2,mmu-miR-6342,ribosome_negative,1.0,0.048,1.3187587626244126
Dbp,ENSMUST00000080885.12,mmu-miR-5126,nucleus_positive,3.0,2.172424800000003e-05,4.6630552480255725
Dbp,ENSMUST00000080885.12,mmu-miR-6968-5p,nucleoplasm_positive,2.0,0.0015288599999999993,2.815632281763096
Dbp,ENSMUST00000080885.12,mmu-miR-328-5p,nucleoplasm_positive,1.0,0.0258,1.5883802940367697
Dbp,ENSMUST00000210120.2,mmu-miR-346-3p,mitochondrion_negative,1.0,0.039400000000000004,1.4045037781744256
Dbp,ENSMUST00000211513.2,mmu-miR-346-3p,mitochondrion_negative,1.0,0.039400000000000004,1.4045037781744256
Dbp,ENSMUST00000080885.12,mmu-miR-1893,ribosome_negative,1.0,0.0429,1.3675427078152755
Dbp,ENSMUST00000211513.2,mmu-miR-1893,ribosome_negative,1.0,0.0429,1.3675427078152755
Dbp,ENSMUST00000080885.12,mmu-miR-5110,ER_negative,1.0,0.04370000000000001,1.3595185630295779
Dbp,ENSMUST00000080885.12,mmu-miR-762,nucleus_positive,1.0,0.0481,1.317854923626168
Dbp,ENSMUST00000211748.2,mmu-miR-762,nucleus_positive,1.0,0.0481,1.317854923626168
Dcaf12l1,ENSMUST00000060481.9,mmu-miR-7648-3p,nucleus_positive,2.0,0.0011243700000000004,2.9490907505852926
Dcaf12l1,ENSMUST00000115056.2,mmu-miR-7648-3p,nucleus_positive,2.0,0.0011243700000000004,2.9490907505852926
Dcaf12l1,ENSMUST00000060481.9,mmu-miR-762,nucleus_positive,1.0,0.034899999999999994,1.45717457304082
Dcaf12l1,ENSMUST00000115056.2,mmu-miR-762,nucleus_positive,1.0,0.034899999999999994,1.45717457304082
Dct,ENSMUST00000228925.2,mmu-miR-3473b,nucleus_positive,1.0,4.439999999999996e-06,5.35261702988538
Dct,ENSMUST00000022725.4,mmu-miR-466n-5p,nucleus_positive,2.0,0.0014976900000000005,2.8245780699621768
Dct,ENSMUST00000228548.2,mmu-miR-466n-5p,nucleus_positive,2.0,0.0014976900000000005,2.8245780699621768
Dct,ENSMUST00000228925.2,mmu-miR-466n-5p,nucleus_positive,1.0,0.012299999999999995,1.9100948885606022
Dct,ENSMUST00000022725.4,mmu-miR-762,nucleus_positive,1.0,0.033800000000000004,1.471083299722345
Dct,ENSMUST00000227850.2,mmu-miR-762,nucleus_positive,1.0,0.033800000000000004,1.471083299722345
Dct,ENSMUST00000228548.2,mmu-miR-762,nucleus_positive,1.0,0.033800000000000004,1.471083299722345
Dctn1,ENSMUST00000113907.2,mmu-miR-149-3p,nucleoplasm_negative,3.0,8.870030399999998e-05,4.052074891720739
Dctn1,ENSMUST00000130917.2,mmu-miR-3473b,nucleus_positive,1.0,0.00101,2.995678626217357
Dctn1,ENSMUST00000077407.12,mmu-miR-7033-5p,ER_negative,1.0,0.0015000000000000007,2.823908740944318
Dctn1,ENSMUST00000113907.2,mmu-miR-7033-5p,ER_negative,1.0,0.0015000000000000007,2.823908740944318
Dctn1,ENSMUST00000113913.8,mmu-miR-7033-5p,ER_negative,1.0,0.0015000000000000007,2.823908740944318
Dctn1,ENSMUST00000113918.8,mmu-miR-7033-5p,ER_negative,1.0,0.0015000000000000007,2.823908740944318
Dctn1,ENSMUST00000113919.10,mmu-miR-7033-5p,ER_negative,1.0,0.0015000000000000007,2.823908740944318
Dctn1,ENSMUST00000130917.2,mmu-miR-7033-5p,ER_negative,1.0,0.0015000000000000007,2.823908740944318
Dctn1,ENSMUST00000113907.2,mmu-miR-6919-3p,nucleoplasm_negative,2.0,0.0018031000000000006,2.743980186619878
Dctn1,ENSMUST00000113918.8,mmu-miR-6919-3p,nucleoplasm_negative,2.0,0.0018031000000000006,2.743980186619878
Dctn1,ENSMUST00000113919.10,mmu-miR-6919-3p,nucleoplasm_negative,2.0,0.0018031000000000006,2.743980186619878
Dctn1,ENSMUST00000077407.12,mmu-miR-5126,nucleus_positive,1.0,0.0027500000000000007,2.560667306169737
Dctn1,ENSMUST00000113918.8,mmu-miR-149-3p,nucleoplasm_negative,1.0,0.030300000000000004,1.5185573714976948
Dctn1,ENSMUST00000113919.10,mmu-miR-149-3p,nucleoplasm_negative,1.0,0.030300000000000004,1.5185573714976948
Dctn1,ENSMUST00000141680.8,mmu-miR-149-3p,nucleoplasm_negative,1.0,0.030300000000000004,1.5185573714976948
Dctn1,ENSMUST00000123313.2,mmu-miR-3473b,nucleus_positive,1.0,0.0357,1.4473317838878066
Dctn1,ENSMUST00000127824.8,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.0365,1.4377071355435251
Dctn1,ENSMUST00000154420.2,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.0365,1.4377071355435251
Dctn1,ENSMUST00000127824.8,mmu-miR-6991-3p,ribosome_negative,1.0,0.04020000000000001,1.3957739469155297
Dctn1,ENSMUST00000077407.12,mmu-miR-762,nucleus_positive,1.0,0.04370000000000001,1.3595185630295779
Dctn1,ENSMUST00000113907.2,mmu-miR-762,nucleus_positive,1.0,0.04370000000000001,1.3595185630295779
Dctn1,ENSMUST00000113913.8,mmu-miR-762,nucleus_positive,1.0,0.04370000000000001,1.3595185630295779
Dctn1,ENSMUST00000113918.8,mmu-miR-762,nucleus_positive,1.0,0.04370000000000001,1.3595185630295779
Dctn1,ENSMUST00000113919.10,mmu-miR-762,nucleus_positive,1.0,0.04370000000000001,1.3595185630295779
Dctn1,ENSMUST00000123313.2,mmu-miR-149-3p,nucleoplasm_negative,1.0,0.04619999999999999,1.3353580244438745
Dctn1,ENSMUST00000113919.10,mmu-miR-346-3p,mitochondrion_negative,1.0,0.04669999999999999,1.3306831194338877
Dctn1,ENSMUST00000130917.2,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.0475,1.3233063903751332
Dcxr,ENSMUST00000026144.5,mmu-miR-466n-5p,nucleus_positive,1.0,0.018100000000000005,1.7423214251308152
Dcxr,ENSMUST00000106148.10,mmu-miR-466n-5p,nucleus_positive,1.0,0.018100000000000005,1.7423214251308152
Dcxr,ENSMUST00000125242.8,mmu-miR-466n-5p,nucleus_positive,1.0,0.018100000000000005,1.7423214251308152
Dcxr,ENSMUST00000026144.5,mmu-miR-762,nucleus_positive,1.0,0.033800000000000004,1.471083299722345
Dcxr,ENSMUST00000106148.10,mmu-miR-762,nucleus_positive,1.0,0.033800000000000004,1.471083299722345
Dcxr,ENSMUST00000125242.8,mmu-miR-762,nucleus_positive,1.0,0.033800000000000004,1.471083299722345
Ddx27,ENSMUST00000018143.16,mmu-miR-3473b,nucleus_positive,1.0,4.5e-07,6.346787486224656
Ddx27,ENSMUST00000150571.2,mmu-miR-3473b,nucleus_positive,1.0,0.002550000000000001,2.5934598195660445
Ddx27,ENSMUST00000018143.16,mmu-miR-669c-3p,chromatin_positive,1.0,0.021799999999999996,1.6615435063953952
Ddx27,ENSMUST00000176066.8,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.021799999999999996,1.6615435063953952
Ddx27,ENSMUST00000018143.16,mmu-miR-762,nucleus_positive,1.0,0.03350000000000001,1.4749551929631546
Ddx27,ENSMUST00000138969.2,mmu-miR-346-3p,mitochondrion_negative,1.0,0.042300000000000004,1.3736596326249575
Ddx27,ENSMUST00000018143.16,mmu-miR-1906,ER_negative,1.0,0.0432,1.3645162531850878
Dennd2b,ENSMUST00000077909.9,mmu-miR-466n-5p,nucleus_positive,1.0,0.010399999999999998,1.9829666607012195
Dennd2b,ENSMUST00000084738.5,mmu-miR-466n-5p,nucleus_positive,1.0,0.010399999999999998,1.9829666607012195
Dennd2b,ENSMUST00000077909.9,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.0302,1.5199930570428493
Dennd2b,ENSMUST00000079282.8,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.0302,1.5199930570428493
Dennd2b,ENSMUST00000208557.2,mmu-miR-6919-3p,nucleoplasm_negative,1.0,0.0302,1.5199930570428493
Dennd2b,ENSMUST00000077909.9,mmu-miR-7079-5p,nucleus_positive,1.0,0.034100000000000005,1.467245621007502
Dennd2b,ENSMUST00000079282.8,mmu-miR-7079-5p,nucleus_positive,1.0,0.034100000000000005,1.467245621007502
Dennd2b,ENSMUST00000208557.2,mmu-miR-7079-5p,nucleus_positive,1.0,0.034100000000000005,1.467245621007502
Dennd2b,ENSMUST00000079282.8,mmu-miR-346-3p,mitochondrion_negative,1.0,0.037399999999999996,1.4271283977995197
Dennd2b,ENSMUST00000077909.9,mmu-miR-762,nucleus_positive,1.0,0.0481,1.317854923626168
Dennd2b,ENSMUST00000079282.8,mmu-miR-762,nucleus_positive,1.0,0.0481,1.317854923626168
Dennd2b,ENSMUST00000208557.2,mmu-miR-762,nucleus_positive,1.0,0.0481,1.317854923626168
Dennd6a,ENSMUST00000203874.3,mmu-miR-669c-3p,chromatin_positive,2.0,0.0002046799999999998,3.6889245916999203
Dennd6a,ENSMUST00000203874.3,mmu-miR-466f-3p,chromatin_positive,2.0,0.00037094400000000017,3.4306916492169752
Dennd6a,ENSMUST00000203874.3,mmu-miR-466n-5p,nucleus_positive,2.0,0.00051688,3.2866102719678874
Dennd6a,ENSMUST00000037585.9,mmu-miR-669c-3p,chromatin_positive,2.0,0.00112574,2.948561902205676
Dennd6a,ENSMUST00000037585.9,mmu-miR-466f-3p,chromatin_positive,2.0,0.0014745600000000002,2.831337551264938
Dennd6a,ENSMUST00000037585.9,mmu-miR-3473b,nucleus_positive,1.0,0.008369999999999999,2.07727454200674
Dennd6a,ENSMUST00000037585.9,mmu-miR-466n-5p,nucleus_positive,1.0,0.010399999999999998,1.9829666607012195
Dennd6a,ENSMUST00000037585.9,mmu-miR-7669-3p,extracellular_positive,1.0,0.014599999999999998,1.8356471442155629
Dennd6a,ENSMUST00000225206.2,mmu-miR-3473b,nucleus_positive,1.0,0.024399999999999998,1.6126101736612706
Dennd6a,ENSMUST00000037585.9,mmu-miR-7648-3p,nucleus_positive,1.0,0.0403,1.3946949538588904
Dennd6a,ENSMUST00000203874.3,mmu-miR-466i-3p,chromatin_positive,1.0,0.0461,1.3362990746103516
Dennd6b,ENSMUST00000229935.2,mmu-miR-762,nucleus_positive,6.0,3.260726226896777e-09,8.486685663364932
Dennd6b,ENSMUST00000229755.2,mmu-miR-6958-5p,nucleus_positive,1.0,3.229999999999999e-07,6.490797477668897
Dennd6b,ENSMUST00000229935.2,mmu-miR-6958-5p,nucleus_positive,1.0,3.229999999999999e-07,6.490797477668897
Dennd6b,ENSMUST00000078953.9,mmu-miR-762,nucleus_positive,4.0,2.766961879500001e-06,5.557996824103298
